"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-09",,,,,"0.00",",,C","0.0",",,C","2.8",",,C","31",",,C","37",",,C","25",",,C","   36",",,C",,,,,"82.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-10",,,,,"0.28",",,C","3.8",",,C","2.0",",,C","30",",,C","32",",,C","27",",,C","    1",",,C",,,,,"105.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-11",,,,,"0.02",",,C","0.2",",,C","5.5",",,C","26",",,C","31",",,C","22",",,C","   36",",,C",,,,,"76.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-12",,,,,"0.12",",,C","1.7",",,C","3.9",",,C","27",",,C","32",",,C","22",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-13",,,,,"0.09",",,C","0.9",",,C","5.9",",,C","29",",,C","33",",,C","26",",,C","   32",",,C",,,,,"85.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-14",,,,,"0.00","T,,C","0.0","T,,C","5.5",",,C","26",",,C","30",",,C","22",",,C","   32",",,C",,,,,"149.9",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-15",,,,,"0.00",",,C","0.0",",,C","4.7",",,C","31",",,C","40",",,C","22",",,C","   34",",,C",,,,,"105.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-16",,,,,"0.13",",,C","0.0",",,C","2.4",",,C","41",",,C","49",",,C","33",",,C","   20",",,C",,,,,"69.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-17",,,,,"0.22",",,C","0.0","T,,C","1.6",",,C","40",",,C","47",",,C","32",",,C","   27",",,C",,,,,"140.9",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-18",,,,,"0.08",",,C","0.8",",,C","0.4",",,C","27",",,C","34",",,C","20",",,C","   25",",,C",,,,,"154.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-19",,,,,"0.00","T,,C","0.0","T,,C","0.8",",,C","26",",,C","34",",,C","17",",,C","   27",",,C",,,,,"134.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-20",,,,,"0.00",",,C","0.0",",,C","0.4",",,C","36",",,C","45",",,C","27",",,C","   25",",,C",,,,,"118.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-21",,,,,"0.00",",,C","0.0",",,C","0.0","T,,C","43",",,C","50",",,C","37",",,C","   21",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-22",,,,,"0.00","T,,C","0.0","T,,C","0.0","T,,C","38",",,C","43",",,C","33",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-23",,,,,"0.27",",,C","0.0",",,C",,,"38",",,C","47",",,C","28",",,C","   32",",,C",,,,,"91.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-24",,,,,"0.00",",,C","0.0",",,C",,,"36",",,C","43",",,C","29",",,C","    2",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-25",,,,,"0.77",",,C","0.0","T,,C",,,"41",",,C","48",",,C","34",",,C","   21",",,C",,,,,"181.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-26",,,,,,,,,,,"42",",,C","49",",,C","35",",,C","   26",",,C",,,,,"149.9",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-27",,,,,"0.07",",,C",,,,,"37",",,C","40",",,C","35",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-28",,,,,"0.00",",,C","0.0",",,C",,,"38",",,C","44",",,C","33",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-29",,,,,"0.07",",,C","0.4",",,C","0.0","T,,C","35",",,C","48",",,C","21",",,C","   31",",,C",,,,,"163.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-30",,,,,"0.00",",,C","0.0",",,C","0.0","T,,C","29",",,C","40",",,C","19",",,C","   23",",,C",,,,,"82.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-03-31",,,,,"0.44",",,C","0.0","T,,C",,,"36",",,C","41",",,C","32",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-01",,,,,"0.68",",,C","0.0",",,C",,,"43",",,C","58",",,C","28",",,C","   31",",,C",,,,,"165.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-02",,,,,"0.00",",,C","0.0",",,C",,,"31",",,C","38",",,C","23",",,C","   35",",,C",,,,,"98.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-03",,,,,"0.00",",,C","0.0",",,C",,,"45",",,C","57",",,C","33",",,C","   27",",,C",,,,,"123.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-04",,,,,"0.07",",,C","0.0",",,C",,,"47",",,C","52",",,C","42",",,C","   10",",,C",,,,,"120.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-05",,,,,"0.96",",,C","0.0",",,C",,,"48",",,C","59",",,C","37",",,C","   10",",,C",,,,,"138.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-06",,,,,"0.00",",,C","0.0",",,C",,,"48",",,C","58",",,C","38",",,C","   27",",,C",,,,,"123.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-07",,,,,"0.00",",,C","0.0",",,C",,,"36",",,C","44",",,C","28",",,C","   30",",,C",,,,,"120.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-08",,,,,"0.00",",,C","0.0",",,C",,,"34",",,C","44",",,C","25",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-09",,,,,"0.00",",,C","0.0",",,C",,,"41",",,C","51",",,C","30",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-10",,,,,"0.00",",,C","0.0",",,C",,,"52",",,C","69",",,C","35",",,C","   25",",,C",,,,,"85.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-11",,,,,"0.00",",,C","0.0",",,C",,,"60",",,C","75",",,C","46",",,C","   26",",,C",,,,,"152.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-12",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","80",",,C","53",",,C","   25",",,C",,,,,"129.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-13",,,,,"0.00",",,C","0.0",",,C",,,"71",",,C","85",",,C","56",",,C","   28",",,C",,,,,"94.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-14",,,,,"0.00",",,C","0.0",",,C",,,"68",",,C","80",",,C","56",",,C","   15",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-15",,,,,"0.00",",,C","0.0",",,C",,,"65",",,C","75",",,C","55",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-16",,,,,"0.11",",,C","0.0",",,C",,,"63",",,C","76",",,C","49",",,C","   25",",,C",,,,,"129.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-17",,,,,"0.05",",,C","0.0",",,C",,,"42",",,C","49",",,C","36",",,C","   22",",,C",,,,,"118.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-18",,,,,"0.02",",,C","0.2",",,C",,,"38",",,C","42",",,C","33",",,C","   28",",,C",,,,,"143.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-19",,,,,"0.00","T,,C","0.0",",,C",,,"41",",,C","49",",,C","33",",,C","   27",",,C",,,,,"109.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-20",,,,,"0.02",",,C","0.0",",,C",,,"44",",,C","51",",,C","38",",,C","    7",",,C",,,,,"89.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-21",,,,,"0.13",",,C","0.0",",,C",,,"57",",,C","69",",,C","45",",,C","   29",",,C",,,,,"87.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-22",,,,,"0.92",",,C","0.0",",,C",,,"48",",,C","53",",,C","44",",,C","   28",",,C",,,,,"76.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-23",,,,,"0.01",",,C","0.0",",,C",,,"43",",,C","47",",,C","38",",,C","   25",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-24",,,,,"0.00","T,,C","0.0","T,,C",,,"43",",,C","49",",,C","37",",,C","   29",",,C",,,,,"87.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-25",,,,,"0.00","T,,C","0.0",",,C",,,"44",",,C","52",",,C","35",",,C","   26",",,C",,,,,"102.9",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-26",,,,,"0.02",",,C","0.0",",,C",,,"41",",,C","48",",,C","33",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-27",,,,,"0.00",",,C","0.0",",,C",,,"43",",,C","54",",,C","32",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-28",,,,,"0.39",",,C","0.0",",,C",,,"49",",,C","55",",,C","44",",,C","   10",",,C",,,,,"118.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-29",,,,,"0.13",",,C","0.0",",,C",,,"47",",,C","51",",,C","44",",,C","    9",",,C",,,,,"98.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-04-30",,,,,"0.50",",,C","0.0",",,C",,,"48",",,C","52",",,C","44",",,C","   28",",,C",,,,,"73.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-01",,,,,"0.11",",,C","0.0",",,C",,,"45",",,C","51",",,C","40",",,C","   22",",,C",,,,,"120.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-02",,,,,"0.36",",,C","0.0",",,C",,,"40",",,C","44",",,C","36",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-03",,,,,"0.24",",,C","0.0",",,C",,,"44",",,C","52",",,C","36",",,C","   34",",,C",,,,,"91.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-04",,,,,"0.00",",,C","0.0",",,C",,,"48",",,C","52",",,C","44",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-05",,,,,"0.01",",,C","0.0",",,C",,,"51",",,C","58",",,C","44",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-06",,,,,"0.00",",,C","0.0",",,C",,,"51",",,C","64",",,C","39",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-07",,,,,"0.43",",,C","0.0",",,C",,,"54",",,C","61",",,C","46",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-08",,,,,"0.00",",,C","0.0",",,C",,,"57",",,C","67",",,C","47",",,C","    1",",,C",,,,,"94.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-09",,,,,"0.00",",,C","0.0",",,C",,,"52",",,C","61",",,C","44",",,C","   36",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-10",,,,,"0.00",",,C","0.0",",,C",,,"55",",,C","71",",,C","40",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-11",,,,,"0.00",",,C","0.0",",,C",,,"65",",,C","80",",,C","50",",,C","   32",",,C",,,,,"87.2",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-12",,,,,"0.00",",,C","0.0",",,C",,,"71",",,C","83",",,C","58",",,C","   30",",,C",,,,,"123.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-13",,,,,"0.00",",,C","0.0",",,C",,,"63",",,C","74",",,C","53",",,C","   35",",,C",,,,,"94.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-14",,,,,"0.00",",,C","0.0",",,C",,,"56",",,C","64",",,C","47",",,C","    2",",,C",,,,,"89.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-15",,,,,"0.00",",,C","0.0",",,C",,,"59",",,C","73",",,C","45",",,C","   28",",,C",,,,,"107.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-16",,,,,"0.00",",,C","0.0",",,C",,,"58",",,C","75",",,C","41",",,C","   26",",,C",,,,,"129.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-17",,,,,"0.00",",,C","0.0",",,C",,,"43",",,C","53",",,C","34",",,C","   36",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-18",,,,,"0.00",",,C","0.0",",,C",,,"46",",,C","58",",,C","34",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-19",,,,,"0.61",",,C","0.0",",,C",,,"58",",,C","72",",,C","45",",,C","   17",",,C",,,,,"107.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-20",,,,,"0.55",",,C","0.0",",,C",,,"57",",,C","62",",,C","52",",,C","   27",",,C",,,,,"98.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-21",,,,,"0.00",",,C","0.0",",,C",,,"62",",,C","75",",,C","47",",,C","   32",",,C",,,,,"82.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-22",,,,,"0.00",",,C","0.0",",,C",,,"55",",,C","62",",,C","48",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-23",,,,,"0.00",",,C","0.0",",,C",,,"58",",,C","69",",,C","47",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-24",,,,,"0.00",",,C","0.0",",,C",,,"52",",,C","63",",,C","41",",,C","   35",",,C",,,,,"129.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-25",,,,,"0.00",",,C","0.0",",,C",,,"51",",,C","62",",,C","39",",,C","   36",",,C",,,,,"76.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-26",,,,,"0.00",",,C","0.0",",,C",,,"56",",,C","68",",,C","44",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-27",,,,,"0.00",",,C","0.0",",,C",,,"61",",,C","74",",,C","47",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-28",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","82",",,C","53",",,C","   36",",,C",,,,,"76.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-29",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","77",",,C","57",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-30",,,,,"0.00",",,C","0.0",",,C",,,"69",",,C","81",",,C","57",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-05-31",,,,,"0.00",",,C","0.0",",,C",,,"74",",,C","87",",,C","62",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-01",,,,,"0.00",",,C","0.0",",,C",,,"76",",,C","88",",,C","65",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-02",,,,,"0.02",",,C","0.0",",,C",,,"79",",,C","90",",,C","68",",,C","    1",",,C",,,,,"94.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-03",,,,,"0.00",",,C","0.0",",,C",,,"66",",,C","72",",,C","59",",,C","   12",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-04",,,,,"0.00",",,C","0.0",",,C",,,"61",",,C","69",",,C","53",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-05",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","77",",,C","56",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-06",,,,,"0.00",",,C","0.0",",,C",,,"65",",,C","74",",,C","57",",,C","   34",",,C",,,,,"114.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-07",,,,,"0.00","T,,C","0.0","T,,C",,,"62",",,C","70",",,C","53",",,C","   34",",,C",,,,,"114.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-08",,,,,"0.02",",,C","0.0",",,C",,,"61",",,C","66",",,C","56",",,C","    1",",,C",,,,,"69.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-09",,,,,"0.14",",,C","0.0",",,C",,,"62",",,C","72",",,C","51",",,C","   31",",,C",,,,,"89.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-10",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","81",",,C","53",",,C","   26",",,C",,,,,"78.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-11",,,,,"0.40",",,C","0.0",",,C",,,"66",",,C","74",",,C","59",",,C","    6",",,C",,,,,"69.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-12",,,,,"1.22",",,C","0.0",",,C",,,"60",",,C","66",",,C","53",",,C","   28",",,C",,,,,"118.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-13",,,,,"0.16",",,C","0.0",",,C",,,"60",",,C","68",",,C","51",",,C","   15",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-14",,,,,"0.00","T,,C","0.0",",,C",,,"61",",,C","69",",,C","52",",,C","   36",",,C",,,,,"102.9",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-15",,,,,"0.09",",,C","0.0",",,C",,,"61",",,C","70",",,C","52",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-16",,,,,"0.00",",,C","0.0",",,C",,,"65",",,C","74",",,C","55",",,C","   33",",,C",,,,,"94.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-17",,,,,"0.00",",,C","0.0",",,C",,,"65",",,C","78",",,C","53",",,C","   32",",,C",,,,,"105.1",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-18",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","77",",,C","56",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-19",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","77",",,C","57",",,C","   10",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-20",,,,,"0.00",",,C","0.0",",,C",,,"71",",,C","79",",,C","64",",,C","    7",",,C",,,,,"91.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-21",,,,,"0.00",",,C","0.0",",,C",,,"71",",,C","81",",,C","60",",,C","    8",",,C",,,,,"71.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-22",,,,,"0.00",",,C","0.0",",,C",,,"69",",,C","78",",,C","60",",,C","    9",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-23",,,,,"0.20",",,C","0.0",",,C",,,"71",",,C","76",",,C","66",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-24",,,,,"0.02",",,C","0.0",",,C",,,"74",",,C","80",",,C","67",",,C","   34",",,C",,,,,"69.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-25",,,,,"0.40",",,C","0.0",",,C",,,"74",",,C","83",",,C","65",",,C","    2",",,C",,,,,"100.7",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-26",,,,,"1.07",",,C","0.0",",,C",,,"71",",,C","74",",,C","67",",,C","   20",",,C",,,,,"85.0",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-27",,,,,"0.46",",,C","0.0",",,C",,,"67",",,C","74",",,C","61",",,C","   31",",,C",,,,,"111.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-28",,,,,"0.00",",,C","0.0",",,C",,,"66",",,C","75",",,C","58",",,C","   33",",,C",,,,,"107.4",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-29",,,,,"0.00",",,C","0.0",",,C",,,"67",",,C","78",",,C","56",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-06-30",,,,,"0.03",",,C","0.0",",,C",,,"72",",,C","78",",,C","66",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-01",,,,,"0.21",",,C","0.0",",,C",,,"74",",,C","83",",,C","65",",,C","    1",",,C",,,,,"78.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-02",,,,,"0.07",",,C","0.0",",,C",,,"72",",,C","74",",,C","69",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-03",,,,,"0.05",",,C","0.0",",,C",,,"73",",,C","79",",,C","67",",,C",,,,,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-04",,,,,"0.00",",,C","0.0",",,C",,,"76",",,C","87",",,C","65",",,C","   28",",,C",,,,,"78.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-05",,,,,"0.00",",,C","0.0",",,C",,,"79",",,C","89",",,C","69",",,C","   24",",,C",,,,,"89.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-06",,,,,"0.18",",,C","0.0",",,C",,,"78",",,C","86",",,C","70",",,C","   25",",,C",,,,,"109.6",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-07",,,,,"0.00",",,C","0.0",",,C",,,"70",",,C","79",",,C","62",",,C","   35",",,C",,,,,"80.5",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-08",,,,,"0.03",",,C","0.0",",,C",,,"67",",,C","77",",,C","56",",,C","   23",",,C",,,,,"69.3",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-09",,,,,"0.00",",,C","0.0",",,C",,,"69",",,C","78",",,C","60",",,C","   35",",,C",,,,,"73.8",",,C"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","43.6767","-79.6306","173.4","2023-07-10",,,,,"0.00",",,C","0.0",",,C",,,"71",",,C","84",",,C","58",",,C","   27",",,C",,,,,"80.5",",,C"
